order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,order_year,order_month
O00780,2025-03-20,C0014,P0292,S053,In-Store,1,106.04,0.05,100.74,58.28,42.46,2025,March
O00781,2024-10-15,C0330,P0023,S030,In-Store,3,97.03,0.1,261.98,77.91,28.25,2024,October
O00782,2025-01-07,C0591,P0830,S013,In-Store,3,200.01,0.2,480.02,100.71,177.89,2025,January
O00783,2025-11-11,C0558,P0900,Online,Online,2,18.92,0.1,34.06,14.57,4.92,2025,November
O00784,2025-04-04,C0526,P0690,S057,In-Store,1,140.54,0.05,133.51,86.13,47.38,2025,April
O00785,2025-03-29,C0499,P1124,S006,In-Store,2,67.07,0.1,120.73,39.38,41.97,2025,March
O00786,2025-04-09,C0269,P0129,S027,In-Store,1,27.78,0.0,27.78,25.0,2.78,2025,April
O00787,2025-02-25,C0129,P0193,Online,Online,2,62.96,0.2,100.74,32.26,36.22,2025,February
O00788,2024-07-11,C0123,P1127,S008,In-Store,3,119.95,0.1,323.87,99.59,25.1,2024,July
O00789,2025-01-28,C0446,P1133,S005,In-Store,3,53.96,0.05,153.79,44.43,20.5,2025,January
O00790,2025-01-20,C0523,P0399,Online,Online,1,64.47,0.05,61.25,32.33,28.92,2025,January
O00791,2025-10-27,C0203,P0724,S049,In-Store,2,171.56,0.05,325.96,151.95,22.06,2025,October
O00792,2024-10-13,C0543,P1075,Online,Online,1,285.01,0.1,256.51,191.46,65.05,2024,October
O00793,2025-03-26,C0710,P1087,Online,Online,2,36.72,0.05,69.77,18.53,32.71,2025,March
O00794,2024-10-07,C0169,P0463,S048,In-Store,2,192.98,0.05,366.66,114.83,137.0,2024,October
O00795,2024-07-12,C0624,P0868,S017,In-Store,1,207.53,0.0,207.53,131.45,76.08,2024,July
O00796,2024-12-30,C0410,P0607,S033,In-Store,1,12.56,0.2,10.05,10.02,0.03,2024,December
O00797,2025-03-27,C0479,P0659,Online,Online,10,218.6,0.1,1967.4,173.17,235.7,2025,March
O00798,2025-05-08,C0257,P1138,S013,In-Store,1,111.59,0.0,111.59,68.82,42.77,2025,May
O00799,2024-11-01,C0420,P0287,Online,Online,1,300.41,0.05,285.39,196.26,89.13,2024,November
O00800,2025-10-29,C0248,P0801,S041,In-Store,2,38.24,0.2,61.18,25.78,9.62,2025,October
O00801,2024-10-04,C0198,P0509,S004,In-Store,2,222.66,0.05,423.05,126.99,169.07,2024,October
O00802,2025-09-18,C0282,P0287,S007,In-Store,1,300.41,0.05,285.39,196.26,89.13,2025,September
O00803,2024-06-18,C0145,P0564,S000,In-Store,1,331.22,0.0,331.22,166.92,164.3,2024,June
O00804,2024-05-22,C0536,P0210,S038,In-Store,3,193.02,0.2,463.25,100.6,161.45,2024,May
O00805,2024-12-17,C0448,P0611,S034,In-Store,3,121.34,0.2,291.22,90.75,18.97,2024,December
O00806,2025-04-28,C0772,P0699,S017,In-Store,1,30.55,0.0,30.55,20.37,10.18,2025,April
O00807,2024-10-06,C0261,P0231,S027,In-Store,1,103.03,0.05,97.88,60.23,37.65,2024,October
O00808,2025-02-12,C0708,P0997,S014,In-Store,2,173.8,0.0,347.6,95.65,156.3,2025,February
O00809,2025-01-06,C0749,P0742,Online,Online,1,237.5,0.2,190.0,189.9,0.1,2025,January
O00810,2025-01-26,C0442,P0863,Online,Online,1,109.7,0.0,109.7,72.06,37.64,2025,January
O00811,2025-05-16,C0286,P0564,S040,In-Store,2,331.22,0.1,596.2,166.92,262.36,2025,May
O00812,2025-06-02,C0257,P0730,Online,Online,1,179.11,0.0,179.11,148.34,30.77,2025,June
O00813,2025-07-12,C0497,P0497,S014,In-Store,3,54.61,0.2,131.06,32.72,32.9,2025,July
O00814,2024-07-26,C0106,P0999,S053,In-Store,2,185.46,0.2,296.74,139.55,17.64,2024,July
O00815,2024-08-25,C0683,P0783,Online,Online,1,59.11,0.0,59.11,41.45,17.66,2024,August
O00816,2024-06-27,C0059,P0201,S007,In-Store,1,63.7,0.05,60.52,52.5,8.02,2024,June
O00817,2025-12-09,C0688,P0863,S045,In-Store,1,109.7,0.0,109.7,72.06,37.64,2025,December
O00818,2025-08-24,C0373,P0901,S036,In-Store,1,257.18,0.0,257.18,132.87,124.31,2025,August
O00819,2024-05-04,C0643,P0884,S001,In-Store,3,173.32,0.05,493.96,119.02,136.9,2024,May
O00820,2024-05-19,C0024,P0673,Online,Online,2,17.35,0.2,27.76,14.41,-1.06,2024,May
O00821,2024-12-28,C0746,P0935,S016,In-Store,2,367.55,0.1,661.59,190.04,281.51,2024,December
O00822,2024-09-16,C0352,P0721,S015,In-Store,2,255.39,0.1,459.7,162.62,134.46,2024,September
O00823,2024-10-16,C0048,P0664,S040,In-Store,1,191.74,0.1,172.57,109.09,63.48,2024,October
O00824,2025-07-27,C0164,P0428,S055,In-Store,2,290.61,0.1,523.1,192.06,138.98,2025,July
O00825,2025-07-22,C0771,P0713,S011,In-Store,1,175.75,0.2,140.6,139.9,0.7,2025,July
O00826,2025-03-18,C0341,P0720,S047,In-Store,2,246.29,0.05,467.95,153.35,161.25,2025,March
O00827,2024-06-03,C0313,P0207,S005,In-Store,1,176.19,0.2,140.95,97.87,43.08,2024,June
O00828,2025-06-06,C0509,P0381,S012,In-Store,1,169.3,0.1,152.37,107.47,44.9,2025,June
O00829,2024-09-06,C0497,P0718,S028,In-Store,1,73.4,0.1,66.06,44.17,21.89,2024,September
O00830,2025-07-04,C0172,P0661,Online,Online,2,104.14,0.05,197.87,58.34,81.19,2025,July
O00831,2024-09-02,C0518,P1147,Online,Online,2,262.37,0.05,498.5,151.81,194.88,2024,September
O00832,2025-01-02,C0712,P0155,Online,Online,1,114.52,0.0,114.52,94.98,19.54,2025,January
O00833,2025-01-19,C0679,P0828,S009,In-Store,1,33.22,0.1,29.9,28.38,1.52,2025,January
O00834,2024-08-09,C0406,P0272,S006,In-Store,1,43.92,0.1,39.53,22.88,16.65,2024,August
O00835,2024-09-03,C0084,P0663,S028,In-Store,1,164.71,0.0,164.71,83.66,81.05,2024,September
O00836,2025-02-27,C0158,P0560,Online,Online,2,59.02,0.05,112.14,33.92,44.3,2025,February
O00837,2024-09-22,C0224,P0502,S028,In-Store,1,256.28,0.05,243.47,165.85,77.62,2024,September
O00838,2025-04-11,C0303,P0499,S054,In-Store,1,265.43,0.2,212.34,140.47,71.87,2025,April
O00839,2024-10-27,C0424,P1139,S036,In-Store,1,222.83,0.05,211.69,196.14,15.55,2024,October
O00840,2025-06-08,C0531,P1189,S036,In-Store,1,252.18,0.2,201.74,132.49,69.25,2025,June
O00841,2024-06-13,C0723,P0745,S016,In-Store,1,16.81,0.2,13.45,9.63,3.82,2024,June
O00842,2025-04-03,C0240,P0655,S004,In-Store,1,25.85,0.05,24.56,15.47,9.09,2025,April
O00843,2024-10-02,C0719,P0505,S037,In-Store,2,231.34,0.05,439.55,186.24,67.07,2024,October
O00844,2024-07-28,C0797,P1039,S034,In-Store,3,171.77,0.1,463.78,101.39,159.61,2024,July
O00845,2024-12-13,C0618,P0466,S045,In-Store,2,135.41,0.05,257.28,99.14,59.0,2024,December
O00846,2025-11-28,C0588,P0108,S028,In-Store,1,29.29,0.2,23.43,26.08,-2.65,2025,November
O00847,2025-06-06,C0066,P0350,Online,Online,2,169.74,0.2,271.58,102.85,65.88,2025,June
O00848,2024-11-28,C0058,P0711,S045,In-Store,1,261.54,0.05,248.46,133.4,115.06,2024,November
O00849,2024-07-11,C0362,P0133,S017,In-Store,1,50.24,0.1,45.22,28.1,17.12,2024,July
O00850,2025-03-16,C0745,P0056,Online,In-Store,1,103.48,0.2,82.78,53.97,28.81,2025,March
O00851,2025-01-09,C0136,P0811,Online,Online,1,13.23,0.2,10.58,7.09,3.49,2025,January
O00852,2025-02-15,C0713,P0623,S036,In-Store,1,122.49,0.2,97.99,79.69,18.3,2025,February
O00853,2025-07-16,C0552,P0199,S000,In-Store,2,115.92,0.0,231.84,58.8,114.24,2025,July
O00854,2025-02-18,C0366,P1124,Online,Online,1,67.07,0.0,67.07,39.38,27.69,2025,February
O00855,2025-02-16,C0542,P0847,S046,In-Store,1,292.23,0.05,277.62,174.31,103.31,2025,February
O00856,2025-01-27,C0615,P0367,S001,In-Store,1,201.12,0.2,160.9,158.65,2.25,2025,January
O00857,2025-05-11,C0339,P0182,Online,Online,2,60.65,0.2,97.04,47.71,1.62,2025,May
O00858,2024-10-11,C0701,P0793,S024,In-Store,1,273.34,0.2,218.67,166.17,52.5,2024,October
O00859,2024-09-13,C0351,P0374,Online,Online,2,190.53,0.1,342.95,98.1,146.75,2024,September
O00860,2025-09-06,C0440,P0516,S011,In-Store,1,242.91,0.1,218.62,145.87,72.75,2025,September
O00861,2025-07-12,C0232,P0719,S040,In-Store,1,330.88,0.0,330.88,196.36,134.52,2025,July
O00862,2025-03-03,C0769,P0192,S001,In-Store,1,195.65,0.0,195.65,128.9,66.75,2025,March
O00863,2025-01-19,C0060,P0764,Online,Online,1,241.25,0.0,241.25,143.88,97.37,2025,January
O00864,2024-11-28,C0541,P0025,Online,Online,2,83.7,0.2,133.92,51.97,29.98,2024,November
O00865,2025-05-29,C0581,P1153,S004,In-Store,2,152.8,0.05,290.32,103.2,83.92,2025,May
O00866,2024-04-17,C0635,P1020,Online,Online,2,45.93,0.05,87.27,34.12,19.03,2024,April
O00867,2025-02-18,C0099,P0316,S036,In-Store,2,150.05,0.05,285.1,95.84,93.42,2025,February
O00868,2025-01-13,C0723,P0363,S052,In-Store,1,382.32,0.2,305.86,193.08,112.78,2025,January
O00869,2025-01-27,C0039,P1100,S050,In-Store,1,74.54,0.0,74.54,42.65,31.89,2025,January
O00870,2025-08-15,C0319,P0596,Online,Online,1,291.59,0.05,277.01,147.85,129.16,2025,August
O00871,2025-10-23,C0171,P0204,S038,In-Store,3,200.67,0.05,571.91,110.34,240.89,2025,October
O00872,2024-11-23,C0345,P0931,S035,In-Store,1,121.97,0.2,97.58,72.18,25.4,2024,November
O00873,2024-05-26,C0119,P1135,Online,Online,2,65.37,0.05,124.2,47.87,28.46,2024,May
O00874,2025-01-11,C0245,P1005,Online,Online,2,126.49,0.2,202.38,113.26,-24.14,2025,January
O00875,2024-08-17,C0060,P0983,S058,In-Store,3,149.62,0.0,448.86,91.17,175.35,2024,August
O00876,2024-04-30,C0093,P0656,S036,In-Store,1,192.95,0.2,154.36,102.59,51.77,2024,April
O00877,2025-06-05,C0658,P0411,Online,Online,2,232.21,0.05,441.2,192.61,55.98,2025,June
O00878,2025-09-20,C0202,P0599,S027,In-Store,4,131.38,0.2,420.42,67.15,151.82,2025,September
O00879,2025-04-14,C0084,P1004,Online,Online,1,232.49,0.0,232.49,157.88,74.61,2025,April
O00880,2024-11-15,C0495,P0796,S050,In-Store,1,87.96,0.1,79.16,77.22,1.94,2024,November
O00881,2025-03-31,C0715,P0112,S002,In-Store,1,314.05,0.05,298.35,170.67,127.68,2025,March
O00882,2025-09-01,C0314,P1124,Online,In-Store,2,67.07,0.05,127.43,39.38,48.67,2025,September
O00883,2025-09-10,C0756,P0098,S003,In-Store,1,120.73,0.1,108.66,70.55,38.11,2025,September
O00884,2024-10-21,C0360,P1101,Online,Online,1,27.41,0.2,21.93,17.28,4.65,2024,October
O00885,2024-10-03,C0536,P0365,S043,In-Store,2,251.05,0.0,502.1,130.95,240.2,2024,October
O00886,2025-04-15,C0101,P0936,S057,In-Store,2,168.37,0.05,319.9,140.29,39.32,2025,April
O00887,2025-08-30,C0074,P0416,S036,In-Store,2,166.68,0.0,333.36,149.54,34.28,2025,August
O00888,2024-11-05,C0390,P0421,S007,In-Store,20,322.09,0.1,5797.6,189.31,2011.4,2024,November
O00889,2025-11-01,C0246,P0677,S024,In-Store,3,244.62,0.05,697.17,158.03,223.08,2025,November
O00890,2025-04-12,C0411,P0091,Online,Online,1,27.29,0.05,25.93,20.11,5.82,2025,April
O00891,2024-12-10,C0264,P0865,S045,In-Store,1,142.08,0.1,127.87,111.9,15.97,2024,December
O00892,2025-01-30,C0669,P0558,S000,In-Store,1,178.04,0.2,142.43,95.35,47.08,2025,January
O00893,2025-02-09,C0386,P0569,S012,In-Store,2,18.44,0.2,29.5,10.75,8.0,2025,February
O00894,2025-01-01,C0010,P0809,Online,Online,2,127.42,0.2,203.87,77.31,49.25,2025,January
O00895,2025-09-12,C0706,P0456,Online,Online,2,238.72,0.0,477.44,164.22,149.0,2025,September
O00896,2024-09-10,C0698,P1000,Online,Online,3,144.44,0.1,389.99,103.8,78.59,2024,September
O00897,2025-09-01,C0757,P0525,S045,In-Store,1,9.95,0.2,7.96,7.69,0.27,2025,September
O00898,2024-11-23,C0293,P0583,S016,In-Store,3,13.6,0.0,40.8,8.89,14.13,2024,November
O00899,2025-02-08,C0404,P0413,S035,In-Store,3,161.51,0.2,387.62,95.92,99.86,2025,February
O00900,2025-09-27,C0530,P0073,S006,In-Store,2,10.3,0.0,20.6,5.33,9.94,2025,September
O00901,2025-10-07,C0397,P0377,Online,Online,3,119.09,0.0,357.27,95.75,70.02,2025,October
O00902,2024-05-18,C0630,P0759,S009,In-Store,1,71.59,0.2,57.27,61.68,-4.41,2024,May
O00903,2025-11-29,C0042,P1031,S012,In-Store,1,119.03,0.05,113.08,94.94,18.14,2025,November
O00904,2025-10-04,C0044,P1164,Online,Online,1,70.62,0.05,67.09,49.22,17.87,2025,October
O00905,2025-03-02,C0256,P0359,S012,In-Store,2,86.22,0.0,172.44,46.73,78.98,2025,March
O00906,2024-05-31,C0156,P0597,S014,In-Store,1,105.66,0.05,100.38,73.49,26.89,2024,May
O00907,2025-11-27,C0343,P0898,Online,Online,2,204.25,0.2,326.8,167.86,-8.92,2025,November
O00908,2025-01-27,C0251,P1082,Online,Online,3,35.93,0.05,102.4,21.85,36.85,2025,January
O00909,2024-05-03,C0325,P0116,Online,Online,2,196.71,0.0,393.42,166.99,59.44,2024,May
O00910,2025-01-05,C0547,P0035,S010,In-Store,2,270.68,0.1,487.22,136.31,214.6,2025,January
O00911,2025-02-09,C0146,P0212,S000,In-Store,10,313.84,0.2,2510.7,198.95,521.2,2025,February
O00912,2025-07-31,C0059,P0793,S007,In-Store,1,273.34,0.05,259.67,166.17,93.5,2025,July
O00913,2024-12-03,C0036,P1154,S001,In-Store,3,111.2,0.2,266.88,72.32,49.92,2024,December
O00914,2025-01-09,C0660,P0790,Online,Online,2,70.22,0.2,112.35,47.78,16.79,2025,January
O00915,2025-03-06,C0766,P0486,S039,In-Store,1,92.81,0.1,83.53,58.6,24.93,2025,March
O00916,2025-10-23,C0651,P0931,S057,In-Store,1,121.97,0.05,115.87,72.18,43.69,2025,October
O00917,2025-02-22,C0368,P0458,Online,Online,1,296.72,0.05,281.88,160.55,121.33,2025,February
O00918,2024-09-29,C0397,P0526,S023,In-Store,1,197.85,0.0,197.85,127.57,70.28,2024,September
O00919,2025-03-09,C0307,P0294,Online,Online,3,139.28,0.2,334.27,76.63,104.38,2025,March
O00920,2025-10-04,C0554,P0464,S008,In-Store,1,30.5,0.1,27.45,25.66,1.79,2025,October
O00921,2024-04-30,C0415,P0862,S029,In-Store,2,105.88,0.2,169.41,85.38,-1.35,2024,April
O00922,2025-01-04,C0397,P0949,S020,In-Store,3,65.96,0.2,158.3,34.58,54.56,2025,January
O00923,2025-02-20,C0542,P0421,Online,Online,1,322.09,0.05,305.99,189.31,116.68,2025,February
O00924,2024-05-21,C0746,P0744,S035,In-Store,2,190.33,0.2,304.53,109.86,84.81,2024,May
O00925,2025-07-05,C0314,P0437,S030,In-Store,2,31.48,0.0,62.96,24.05,14.86,2025,July
O00926,2025-01-31,C0463,P0615,S049,In-Store,2,92.09,0.2,147.34,63.28,20.78,2025,January
O00927,2025-10-16,C0222,P0691,S010,In-Store,4,258.99,0.2,828.77,156.94,201.01,2025,October
O00928,2025-10-19,C0442,P0369,S001,In-Store,1,314.41,0.05,298.69,197.87,100.82,2025,October
O00929,2025-10-04,C0683,P0352,Online,Online,3,289.95,0.05,826.36,191.55,251.71,2025,October
O00930,2025-07-09,C0588,P0405,Online,Online,1,226.02,0.1,203.42,114.67,88.75,2025,July
O00931,2025-04-19,C0756,P0267,S031,In-Store,2,349.07,0.1,628.33,193.29,241.75,2025,April
O00932,2024-08-30,C0781,P1086,S056,In-Store,2,80.63,0.0,161.26,69.87,21.52,2024,August
O00933,2024-07-06,C0636,P0133,Online,Online,1,50.24,0.0,50.24,28.1,22.14,2024,July
O00934,2024-07-06,C0054,P0678,S020,In-Store,2,109.85,0.1,197.73,74.79,48.15,2024,July
O00935,2025-06-28,C0154,P0436,S004,In-Store,1,141.0,0.1,126.9,79.85,47.05,2025,June
O00936,2025-04-01,C0323,P1194,S028,In-Store,2,50.75,0.2,81.2,33.5,14.2,2025,April
O00937,2025-11-16,C0179,P0593,S051,In-Store,2,71.58,0.05,136.0,37.74,60.52,2025,November
O00938,2025-03-15,C0155,P0334,S034,In-Store,2,135.83,0.2,217.33,118.75,-20.17,2025,March
O00939,2025-03-17,C0565,P0961,S017,In-Store,3,123.39,0.05,351.66,100.83,49.17,2025,March
O00940,2024-07-04,C0679,P0300,S006,In-Store,2,138.12,0.0,276.24,75.85,124.54,2024,July
O00941,2024-09-13,C0390,P0968,S010,In-Store,2,177.96,0.0,355.92,113.75,128.42,2024,September
O00942,2025-01-05,C0371,P0903,S011,In-Store,1,221.79,0.2,177.43,165.61,11.82,2025,January
O00943,2024-09-14,C0503,P1160,S021,In-Store,1,153.34,0.0,153.34,86.93,66.41,2024,September
O00944,2025-01-03,C0070,P0362,Online,Online,3,149.41,0.1,403.41,85.59,146.64,2025,January
O00945,2025-08-10,C0153,P0227,S050,In-Store,3,252.06,0.05,718.37,156.48,248.93,2025,August
O00946,2025-04-03,C0328,P0598,S017,In-Store,1,169.19,0.0,169.19,93.0,76.19,2025,April
O00947,2024-10-10,C0506,P0032,S037,In-Store,2,175.11,0.2,280.18,135.45,9.28,2024,October
O00948,2025-06-23,C0373,P0517,Online,Online,1,203.43,0.1,183.09,172.69,10.4,2025,June
O00949,2024-12-12,C0024,P1002,S010,In-Store,3,97.52,0.0,292.56,69.45,84.21,2024,December
O00950,2024-07-02,C0717,P0627,Online,Online,2,122.0,0.2,195.2,65.64,63.92,2024,July
O00951,2024-05-29,C0279,P0938,S021,In-Store,3,186.04,0.0,558.12,112.02,222.06,2024,May
O00952,2024-04-16,C0639,P0021,S001,In-Store,1,77.31,0.1,69.58,62.23,7.35,2024,April
O00953,2025-12-21,C0481,P0778,Online,In-Store,1,49.55,0.1,44.59,25.13,19.46,2025,December
O00954,2025-12-09,C0343,P0751,S054,In-Store,2,186.43,0.2,298.29,165.31,-32.33,2025,December
O00955,2024-06-16,C0350,P0271,S046,In-Store,2,26.58,0.1,47.84,21.36,5.12,2024,June
O00956,2025-04-09,C0500,P0576,Online,Online,1,323.53,0.2,258.82,179.67,79.15,2025,April
O00957,2025-01-21,C0086,P0652,S057,In-Store,1,171.03,0.0,171.03,96.8,74.23,2025,January
O00958,2025-03-27,C0131,P0219,Online,Online,2,125.63,0.05,238.7,73.95,90.8,2025,March
O00959,2025-08-23,C0157,P1171,S049,In-Store,2,230.62,0.0,461.24,185.92,89.4,2025,August
O00960,2024-04-25,C0009,P0027,S021,In-Store,1,236.79,0.0,236.79,189.64,47.15,2024,April
O00961,2025-05-10,C0641,P0943,S021,In-Store,3,181.12,0.0,543.36,104.17,230.85,2025,May
O00962,2025-05-20,C0057,P0284,Online,Online,3,19.54,0.0,58.62,13.49,18.15,2025,May
O00963,2024-05-03,C0735,P0187,Online,Online,2,246.22,0.05,467.82,161.83,144.16,2024,May
O00964,2024-06-30,C0734,P0162,S040,In-Store,2,252.67,0.05,480.07,171.92,136.23,2024,June
O00965,2025-02-26,C0202,P1014,S011,In-Store,2,184.27,0.2,294.83,155.05,-15.27,2025,February
O00966,2025-07-19,C0692,P0528,S003,In-Store,1,102.08,0.2,81.66,65.43,16.23,2025,July
O00967,2024-07-05,C0006,P0162,Online,Online,2,252.67,0.05,480.07,171.92,136.23,2024,July
O00968,2025-11-08,C0555,P1178,S044,In-Store,1,63.25,0.0,63.25,33.85,29.4,2025,November
O00969,2025-01-28,C0077,P0385,Online,Online,2,158.79,0.1,285.82,105.08,75.66,2025,January
O00970,2025-01-28,C0233,P0332,S053,In-Store,1,159.7,0.1,143.73,102.16,41.57,2025,January
O00971,2024-06-26,C0518,P0584,Online,Online,3,90.01,0.1,243.03,71.45,28.68,2024,June
O00972,2025-04-05,C0753,P0493,S041,In-Store,1,178.11,0.1,160.3,108.79,51.51,2025,April
O00973,2025-05-05,C0165,P0132,Online,Online,1,63.3,0.2,50.64,34.59,16.05,2025,May
O00974,2025-04-09,C0750,P0123,S052,In-Store,1,159.16,0.2,127.33,112.93,14.4,2025,April
O00975,2025-02-02,C0782,P0913,Online,Online,1,211.23,0.0,211.23,105.93,105.3,2025,February
O00976,2024-05-30,C0789,P0740,S038,In-Store,3,149.47,0.0,448.41,110.35,117.36,2024,May
O00977,2025-02-07,C0744,P0653,S047,In-Store,1,62.89,0.2,50.31,48.34,1.97,2025,February
O00978,2024-05-25,C0307,P1001,S047,In-Store,3,125.39,0.05,357.36,71.57,142.65,2024,May
O00979,2025-02-03,C0174,P0087,S026,In-Store,2,222.39,0.2,355.82,183.91,-12.0,2025,February
O00980,2024-07-12,C0332,P0825,S057,In-Store,1,138.88,0.2,111.1,97.93,13.17,2024,July
O00981,2025-09-29,C0145,P0789,S001,In-Store,1,77.75,0.05,73.86,47.24,26.62,2025,September
O00982,2025-05-04,C0390,P0305,S000,In-Store,3,89.57,0.2,214.97,66.31,16.04,2025,May
O00983,2024-11-22,C0677,P0353,Online,Online,1,157.81,0.05,149.92,123.96,25.96,2024,November
O00984,2024-06-25,C0016,P0801,S017,In-Store,1,38.24,0.1,34.42,25.78,8.64,2024,June
O00985,2025-12-25,C0509,P0803,Online,Online,3,180.46,0.1,487.24,112.66,149.26,2025,December
O00986,2025-04-10,C0498,P1022,S017,In-Store,2,146.67,0.05,278.67,116.95,44.77,2025,April
O00987,2025-06-11,C0681,P0122,S006,In-Store,1,83.05,0.0,83.05,48.21,34.84,2025,June
O00988,2024-07-27,C0722,P0976,S009,In-Store,2,290.2,0.05,551.38,146.74,257.9,2024,July
O00989,2024-11-08,C0506,P0443,S000,In-Store,1,283.37,0.1,255.03,188.88,66.15,2024,November
O00990,2025-04-12,C0346,P0636,S027,In-Store,3,168.98,0.0,506.94,119.44,148.62,2025,April
O00991,2025-02-09,C0542,P0577,S023,In-Store,3,309.01,0.05,880.68,154.53,417.09,2025,February
O00992,2025-07-01,C0484,P0129,Online,Online,2,27.78,0.1,50.0,25.0,0.0,2025,July
O00993,2025-03-08,C0214,P0668,S058,In-Store,2,153.87,0.1,276.97,89.56,97.85,2025,March
O00994,2025-01-31,C0487,P0574,S036,In-Store,3,224.11,0.1,605.1,157.47,132.69,2025,January
O00995,2025-06-26,C0130,P0659,S036,In-Store,1,218.6,0.05,207.67,173.17,34.5,2025,June
O00996,2025-02-02,C0624,P0485,S015,In-Store,1,23.82,0.2,19.06,21.12,-2.06,2025,February
O00997,2024-05-02,C0019,P0641,S006,In-Store,2,240.92,0.2,385.47,123.63,138.21,2024,May
O00998,2025-02-15,C0638,P0658,Online,Online,4,136.72,0.2,437.5,84.79,98.34,2025,February
O00999,2024-06-18,C0745,P0544,Online,Online,1,312.32,0.2,249.86,173.88,75.98,2024,June
O01000,2024-07-16,C0698,P0565,S023,In-Store,1,129.36,0.0,129.36,77.59,51.77,2024,July
O01001,2025-01-18,C0228,P0006,S052,In-Store,2,233.12,0.2,372.99,147.3,78.39,2025,January
O01002,2024-12-31,C0396,P0558,S031,In-Store,1,178.04,0.1,160.24,95.35,64.89,2024,December
O01003,2024-12-28,C0549,P0409,S041,In-Store,1,263.72,0.05,250.53,161.91,88.62,2024,December
O01004,2024-04-12,C0611,P0246,Online,Online,3,40.0,0.0,120.0,34.44,16.68,2024,April
O01005,2024-05-18,C0199,P1072,S018,In-Store,4,200.65,0.05,762.47,138.28,209.35,2024,May
O01006,2024-04-28,C0433,P0022,Online,Online,2,124.36,0.05,236.28,104.0,28.28,2024,April
O01007,2025-02-17,C0025,P0059,S048,In-Store,1,37.27,0.2,29.82,19.67,10.15,2025,February
O01008,2024-10-29,C0476,P0302,S024,In-Store,1,32.61,0.05,30.98,18.11,12.87,2024,October
O01009,2025-06-17,C0776,P0643,Online,Online,2,252.43,0.1,454.37,137.05,180.27,2025,June
O01010,2025-11-10,C0202,P0928,Online,Online,3,175.55,0.05,500.32,114.06,158.14,2025,November
O01011,2025-01-20,C0017,P0253,Online,Online,2,284.82,0.1,512.68,142.99,226.7,2025,January
O01012,2024-11-14,C0377,P0290,S046,In-Store,1,209.97,0.2,167.98,105.5,62.48,2024,November
O01013,2025-04-25,C0643,P0889,S025,In-Store,1,13.19,0.05,12.53,9.16,3.37,2025,April
O01014,2025-01-23,C0778,P0070,S020,In-Store,1,235.0,0.0,235.0,176.02,58.98,2025,January
O01015,2024-11-11,C0057,P0270,Online,In-Store,2,245.33,0.0,490.66,130.03,230.6,2024,November
O01016,2024-05-02,C0104,P1070,Online,Online,2,20.86,0.05,39.63,15.59,8.45,2024,May
O01017,2025-08-24,C0368,P0731,S026,In-Store,1,138.18,0.1,124.36,113.54,10.82,2025,August
O01018,2024-09-16,C0504,P0820,S033,In-Store,3,310.73,0.2,745.75,193.38,165.61,2024,September
O01019,2025-07-26,C0405,P0317,S005,In-Store,2,171.54,0.05,325.93,89.36,147.21,2025,July
O01020,2025-01-04,C0118,P0534,Online,Online,3,53.64,0.0,160.92,29.75,71.67,2025,January
O01021,2025-01-07,C0571,P0049,Online,Online,1,186.29,0.05,176.98,135.98,41.0,2025,January
O01022,2024-09-14,C0043,P0448,S017,In-Store,1,117.04,0.05,111.19,101.16,10.03,2024,September
O01023,2024-05-14,C0140,P1025,S024,In-Store,1,121.03,0.2,96.82,65.93,30.89,2024,May
O01024,2024-06-17,C0783,P0593,S042,In-Store,2,71.58,0.2,114.53,37.74,39.05,2024,June
O01025,2025-04-01,C0041,P0409,S013,In-Store,3,263.72,0.05,751.6,161.91,265.87,2025,April
O01026,2025-04-23,C0007,P0715,S037,In-Store,2,377.17,0.1,678.91,196.0,286.91,2025,April
O01027,2025-07-30,C0168,P0813,Online,Online,1,126.97,0.0,126.97,75.15,51.82,2025,July
O01028,2025-02-06,C0762,P0576,Online,Online,1,323.53,0.1,291.18,179.67,111.51,2025,February
O01029,2025-05-27,C0163,P0412,S016,In-Store,3,108.31,0.1,292.44,82.34,45.42,2025,May
O01030,2025-06-05,C0266,P0804,Online,Online,1,74.98,0.1,67.48,54.49,12.99,2025,June
O01031,2024-08-22,C0456,P1048,S013,In-Store,3,60.3,0.05,171.85,41.7,46.75,2024,August
